ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,facility_squash_court,facility_swimming_pool,facility_multipurpose_hall,facility_club_house,facility_10,facility_11,facility_tennis_court,facility_gymnasium,facility_parking,facility_minimart,facility_security,facility_lift,facility_jogging_track,facility_playground,facility_barbeque_area,facility_sauna,additional_,additional_cooking_allowed,additional_internet,additional_air-cond,additional_washing_machine,additional_near_ktm/lrt,price_per_sqft,property_age,size_category
99862353,10 Semantan,2006.0,1500.0,Damansara Heights,Service Residence,1.0,1.0,1.0,520.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,2.8846153846153846,18.0,Medium
99862349,Platinum Hill PV 3,2017.0,1299.0,Setapak,Condominium,4.0,1.0,2.0,1300.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9992307692307693,7.0,Large
99862577,Villa Crystal,2017.0,1900.0,Segambut,Condominium,3.0,2.0,2.0,1298.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1.4637904468412943,7.0,Large
99655566,Plaza Medan Putra,2017.0,1200.0,Kepong,Service Residence,2.0,1.0,2.0,890.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1.348314606741573,7.0,Medium
99862531,Nusa Mewah Villa Condominium,2014.0,1499.0,Cheras,Condominium,3.0,1.0,2.0,870.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.7229885057471264,10.0,Medium
99862522,THE FENNEL AT SENTUL EAST,2017.0,2000.0,Sentul,Condominium,2.0,1.0,2.0,900.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2.2222222222222223,7.0,Medium
99862176,Eco Sky,2018.0,2400.0,Jalan Ipoh,Service Residence,3.0,2.0,2.0,1087.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2.2079116835326587,6.0,Large
99862470,Impiana Sky Residensi,2021.0,1100.0,Bukit Jalil,Apartment,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.2941176470588236,3.0,Medium
99729846,Casa Green (Bukit Jalil),2017.0,1300.0,Bukit Jalil,Service Residence,3.0,2.0,2.0,825.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1.5757575757575757,7.0,Medium
99861900,Amber (Kepong),2017.0,850.0,Kepong,Apartment,3.0,1.0,2.0,810.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0493827160493827,7.0,Medium
99862107,Seri Maya,2008.0,2400.0,Setiawangsa,Condominium,3.0,1.0,2.0,1184.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,2.027027027027027,16.0,Large
99862097,Glen View Villa,2017.0,1499.0,Cheras,Condominium,3.0,1.0,2.0,1238.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1.2108239095315023,7.0,Large
99862095,Residensi Bistaria,2017.0,1000.0,Keramat,Service Residence,3.0,1.0,2.0,850.0,Not Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.1764705882352942,7.0,Medium
99862019,Bukit OUG Condominium,2017.0,1200.0,Bukit Jalil,Condominium,2.0,1.0,1.0,791.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1.5170670037926675,7.0,Medium
99725155,Bayu Andaman,2017.0,2000.0,Sentul,Apartment,3.0,1.0,2.0,1000.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,2.0,7.0,Large
99861762,Parkhill Residence Bukit Jalil,2019.0,2650.0,Bukit Jalil,Condominium,3.0,1.0,2.0,1100.0,Fully Furnished,Kuala Lumpur,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2.409090909090909,5.0,Large
99861977,Lakeville Residence,2017.0,2200.0,Jalan Ipoh,Condominium,3.0,2.0,2.0,978.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2.2494887525562373,7.0,Medium
99861975,Sentul Point Suite Apartment,2020.0,1500.0,Sentul,Apartment,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1.7647058823529411,4.0,Medium
99861943,Canopy hills,2017.0,601.0,Cheras,Condominium,2.0,1.0,1.0,590.0,Not Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1.0186440677966102,7.0,Medium
98839557,Menara Duta 2,2017.0,1800.0,Segambut,Condominium,4.0,2.0,3.0,1454.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1.2379642365887207,7.0,Large
97437241,OUG Parklane,2017.0,750.0,OUG,Service Residence,3.0,1.0,2.0,950.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0.7894736842105263,7.0,Medium
98320132,Bandar Sri Penara,2017.0,1100.0,Cheras,Apartment,2.0,1.0,2.0,650.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1.6923076923076923,7.0,Medium
99861467,Covillea,2012.0,2800.0,Bukit Jalil,Condominium,3.0,2.0,2.0,1209.0,Fully Furnished,Kuala Lumpur,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,2.315963606286187,12.0,Large
18631094,Villa Wangsamas,2010.0,2000.0,Wangsa Maju,Condominium,3.0,1.0,3.0,1267.0,Fully Furnished,Kuala Lumpur,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1.5785319652722967,14.0,Large
99861130,Jalil Damai,2017.0,1500.0,Bukit Jalil,Apartment,3.0,1.0,2.0,975.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1.5384615384615385,7.0,Medium
99861093,Putra Ria Apartment,2017.0,1700.0,Bangsar,Apartment,3.0,1.0,1.0,700.0,Not Furnished,Kuala Lumpur,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.4285714285714284,7.0,Medium
99861080,Bukit OUG Condominium,2017.0,880.0,Bukit Jalil,Condominium,2.0,1.0,2.0,800.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1.1,7.0,Medium
99860813,Villa Mewah,2017.0,1100.0,Sri Petaling,Apartment,3.0,1.0,2.0,797.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.3801756587202008,7.0,Medium
99861039,Regalia Residence,2012.0,2600.0,Jalan Sultan Ismail,Service Residence,2.0,1.0,1.0,1200.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.1666666666666665,12.0,Large
98679214,,2017.0,1500.0,Cheras,Condominium,3.0,1.0,2.0,832.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1.8028846153846154,7.0,Medium
99860564,Idaman Sutera,2017.0,950.0,Setapak,Condominium,3.0,1.0,2.0,845.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1.1242603550295858,7.0,Medium
99860788,Casa Vista,2017.0,3000.0,Bangsar,Condominium,4.0,1.0,3.0,1300.0,Fully Furnished,Kuala Lumpur,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,2.3076923076923075,7.0,Large
99860495,Taman Pusat Kepong Shop Apartment,2017.0,900.0,Kepong,Apartment,3.0,1.0,2.0,930.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.967741935483871,7.0,Medium
99671911,PV9 Residences @ Taman Melati,2022.0,2200.0,Setapak,Service Residence,4.0,3.0,2.0,1100.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2.0,2.0,Large
99860754,Residensi Pandanmas 2,2017.0,1550.0,Desa Pandan,Apartment,3.0,2.0,2.0,900.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1.7222222222222223,7.0,Medium
99860704,Arena Green,2000.0,1200.0,Bukit Jalil,Condominium,3.0,1.0,2.0,818.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1.466992665036675,24.0,Medium
99860593,Tasikmas,2017.0,1000.0,Bandar Tasik Selatan,Apartment,3.0,1.0,2.0,805.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1.2422360248447204,7.0,Medium
99811090,Platinum Splendor Residensi Semarak,2020.0,1900.0,Keramat,Condominium,4.0,2.0,2.0,1065.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1.784037558685446,4.0,Large
99860057,Seksyen 2 Wangsa Maju Flat Block D,2017.0,1000.0,Wangsa Maju,Flat,3.0,1.0,2.0,700.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4285714285714286,7.0,Medium
99860213,Majestic Maxim,2021.0,1300.0,Cheras,Service Residence,2.0,1.0,2.0,650.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,2.0,3.0,Medium
99860194,Majestic Maxim,2021.0,1600.0,Cheras,Service Residence,3.0,1.0,2.0,819.0,Not Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1.9536019536019535,3.0,Medium
99860129,Platinum OUG Residence,2017.0,2500.0,Bukit Jalil,Condominium,3.0,2.0,3.0,1250.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2.0,7.0,Large
99859772,Menara Polo,2017.0,1000.0,Desa Pandan,Condominium,1.0,1.0,1.0,750.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1.3333333333333333,7.0,Medium
99859894,Perdana Puri,2017.0,1000.0,Kepong,Condominium,3.0,1.0,2.0,964.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1.037344398340249,7.0,Medium
99859838,Menara Polo,2017.0,1400.0,Desa Pandan,Condominium,1.0,1.0,1.0,800.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1.75,7.0,Medium
99859507,Taman Miharja Apartment (LRT Miharja),2017.0,1000.0,Cheras,Flat,2.0,1.0,1.0,580.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1.7241379310344827,7.0,Medium
99859506,Taman Castlefield,2017.0,750.0,Sungai Besi,Apartment,2.0,1.0,1.0,700.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1.0714285714285714,7.0,Medium
99859082,Desa Aman Puri,2017.0,850.0,Kepong,Apartment,3.0,1.0,2.0,650.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.3076923076923077,7.0,Medium
92987323,,2017.0,2000.0,Desa ParkCity,Condominium,3.0,1.0,2.0,862.0,Partially Furnished,Kuala Lumpur,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.320185614849188,7.0,Medium
99858822,Le Yuan Residence,2014.0,1900.0,Kuchai Lama,Condominium,3.0,2.0,2.0,1300.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1.4615384615384615,10.0,Large
99858607,Plaza Rah,2017.0,2200.0,KL City,Condominium,3.0,1.0,2.0,1152.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1.9097222222222223,7.0,Large
99781588,East Parc @ Menjalara,2020.0,1300.0,Bandar Menjalara,Service Residence,1.0,1.0,1.0,600.0,Partially Furnished,Kuala Lumpur,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,2.1666666666666665,4.0,Medium
99858493,Platinum Hill PV 3,2017.0,1300.0,Setapak,Condominium,4.0,1.0,2.0,1297.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1.002313030069391,7.0,Large
99858121,Desa Tun Razak,2017.0,1150.0,Cheras,Apartment,2.0,1.0,1.0,657.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1.7503805175038052,7.0,Medium
99857807,Setapak Ria Condominium,1994.0,1250.0,Setapak,Condominium,3.0,1.0,2.0,1178.0,Not Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1.061120543293718,30.0,Large
99857433,Iris Apartment (Taman Desa),2017.0,800.0,Taman Desa,Apartment,2.0,1.0,1.0,600.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,7.0,Medium
99857403,PV 10 Platinum Lake Condominium,2008.0,1800.0,Setapak,Condominium,3.0,1.0,2.0,1200.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1.5,16.0,Large
99857409,Putra Villa,2007.0,1700.0,Setapak,Condominium,3.0,1.0,2.0,1250.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,17.0,Large
96561683,,2017.0,1100.0,Cheras,Apartment,3.0,1.0,2.0,995.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1055276381909547,7.0,Medium
99857399,M City,2016.0,2500.0,KL City,Service Residence,2.0,1.0,1.0,1000.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2.5,8.0,Large
99857348,PPR Kampung Muhibbah,2017.0,746.0,Bukit Jalil,Flat,3.0,1.0,2.0,650.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.1476923076923078,7.0,Medium
99857160,Platinum Splendor Residensi Semarak,2020.0,2300.0,Keramat,Condominium,4.0,2.0,2.0,1148.0,Fully Furnished,Kuala Lumpur,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,2.0034843205574915,4.0,Large
99857135,Villa Putera,2017.0,1600.0,Jalan Sultan Ismail,Condominium,3.0,1.0,2.0,1200.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.3333333333333333,7.0,Large
99857134,Vista OUG @ Platinum OUG Residence,2017.0,1300.0,Old Klang Road,Condominium,3.0,1.0,2.0,1200.0,Not Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1.0833333333333333,7.0,Large
99809447,The Holmes 2,2021.0,2000.0,Cheras,Condominium,3.0,2.0,2.0,950.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2.1052631578947367,3.0,Medium
99857019,M Centura,2021.0,1400.0,Sentul,Service Residence,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.6470588235294117,3.0,Medium
99857011,Bukit Gembira,2017.0,1200.0,Old Klang Road,Condominium,3.0,1.0,2.0,926.0,Not Furnished,Kuala Lumpur,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1.2958963282937366,7.0,Medium
99856997,M Centura,2021.0,1400.0,Sentul,Service Residence,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.6470588235294117,3.0,Medium
99651009,Residensi Seri Wahyu @ Jalan Kuching KL,2017.0,1300.0,KL City,Apartment,3.0,1.0,2.0,835.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.5568862275449102,7.0,Medium
99856866,Suria Jelatek Residence,2010.0,1800.0,Ampang Hilir,Condominium,3.0,1.0,2.0,985.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1.8274111675126903,14.0,Medium
99856841,KL Traders Square Residences,2019.0,2200.0,Gombak,Service Residence,3.0,1.0,2.0,945.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.328042328042328,5.0,Medium
99856664,Residensi Desa Satumas,2017.0,1000.0,Taman Desa,Condominium,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.1764705882352942,7.0,Medium
99856539,Residensi Rampai II,2021.0,1800.0,Setapak,Apartment,3.0,1.0,2.0,800.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,2.25,3.0,Medium
99856522,The Hamstead,2017.0,1400.0,Cheras,Condominium,3.0,2.0,2.0,947.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.478352692713833,7.0,Medium
99856483,Residensi Wangsamas,2017.0,1650.0,Wangsa Maju,Apartment,3.0,1.0,2.0,800.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,2.0625,7.0,Medium
97835806,,2017.0,1000.0,Taman Desa,Condominium,3.0,1.0,2.0,930.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1.075268817204301,7.0,Medium
99856473,The Hamstead,2017.0,1900.0,Cheras,Condominium,3.0,2.0,2.0,947.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.0063357972544877,7.0,Medium
99856278,Pelangi Indah,2003.0,900.0,Jalan Ipoh,Condominium,3.0,1.0,2.0,1200.0,Not Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0.75,21.0,Large
99856197,Anjung Villa,2017.0,1720.0,Sentul,Condominium,3.0,1.0,2.0,1200.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1.4333333333333333,7.0,Large
99856180,Residensi KepongMas,2020.0,1350.0,Kepong,Apartment,3.0,1.0,2.0,800.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1.6875,4.0,Medium
99485971,Pangsapuri Segar Ria,2017.0,850.0,Cheras,Apartment,3.0,1.0,2.0,650.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.3076923076923077,7.0,Medium
99855853,Setia SKY Residences,2011.0,3000.0,KLCC,Condominium,3.0,1.0,3.0,1066.0,Fully Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,2.8142589118198873,13.0,Large
99855826,Taman Pusat Kepong Shop Apartment,2017.0,899.0,Kepong,Apartment,3.0,1.0,2.0,950.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9463157894736842,7.0,Medium
99855813,Mutiara Villa,2017.0,1800.0,Bukit Bintang,Condominium,1.0,1.0,1.0,780.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,2.3076923076923075,7.0,Medium
99855773,PV18 Residence,2017.0,1900.0,Setapak,Service Residence,3.0,2.0,2.0,1021.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.860920666013712,7.0,Large
99855764,Flat Taman Bukit Angkasa,2017.0,1400.0,Bangsar South,Flat,3.0,1.0,2.0,750.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8666666666666667,7.0,Medium
99855888,Sentul Point Suite Apartment,2020.0,1500.0,Sentul,Apartment,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1.7647058823529411,4.0,Medium
98762239,Vue Residences,2013.0,2400.0,Titiwangsa,Condominium,2.0,1.0,1.0,737.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,3.2564450474898234,11.0,Medium
99637247,Platinum Splendor Residensi Semarak,2020.0,1900.0,Keramat,Condominium,3.0,1.0,2.0,1065.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.784037558685446,4.0,Large
98415781,Platinum Splendor Residensi Semarak,2020.0,2000.0,Keramat,Condominium,3.0,2.0,2.0,926.0,Fully Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.159827213822894,4.0,Medium
99855559,Residensi Gurneymas,2021.0,1400.0,Keramat,Apartment,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6470588235294117,3.0,Medium
99855693,TR Residence,2017.0,2300.0,Titiwangsa,Service Residence,2.0,1.0,1.0,710.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3.23943661971831,7.0,Medium
99855485,The Annex @ Medan Connaught,2019.0,1100.0,Cheras,Service Residence,2.0,1.0,1.0,595.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.8487394957983194,5.0,Medium
99855624,Residensi Pandanmas 1,2017.0,1500.0,Desa Pandan,Apartment,3.0,1.0,2.0,981.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.529051987767584,7.0,Medium
99855280,West Court Apartment @ Taman Sri Sentosa,2017.0,750.0,Old Klang Road,Flat,3.0,1.0,2.0,802.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9351620947630923,7.0,Medium
99855016,Vista Langkawi @ Residensi PV 18,2021.0,1900.0,Setapak,Service Residence,3.0,2.0,2.0,1021.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1.860920666013712,3.0,Large
99855101,Setapak Ria Condominium,1994.0,1200.0,Setapak,Condominium,3.0,1.0,2.0,1179.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1.0178117048346056,30.0,Large
68186038,D'Suria Condominium,2015.0,2300.0,Ampang,Condominium,3.0,2.0,2.0,1060.0,Fully Furnished,Kuala Lumpur,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.169811320754717,9.0,Large
99854699,Medan Putra Condominium,2017.0,1450.0,Bandar Menjalara,Condominium,3.0,1.0,2.0,945.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1.5343915343915344,7.0,Medium
99647418,Faber Ria,1985.0,1500.0,Taman Desa,Condominium,2.0,1.0,2.0,1001.0,Partially Furnished,Kuala Lumpur,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1.4985014985014986,39.0,Large
99854788,Residensi Jalilmas,2017.0,1200.0,Bukit Jalil,Apartment,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1.411764705882353,7.0,Medium
98670153,,2017.0,1500.0,Kuchai Lama,Condominium,3.0,2.0,2.0,1000.0,Partially Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1.5,7.0,Large
99854565,The Hipster @ Taman Desa,2022.0,1799.0,Taman Desa,Condominium,3.0,2.0,2.0,921.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.9533116178067318,2.0,Medium
99854555,Pearl Suria,2016.0,1999.0,Old Klang Road,Condominium,2.0,1.0,2.0,914.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,2.187089715536105,8.0,Medium
99854553,Platinum OUG Residence,2021.0,1500.0,Kuchai Lama,Condominium,3.0,1.0,2.0,1200.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1.25,3.0,Large
